Id,Age,Gender,Departments,Average Score,Habit,Field_of_Interest,Communication Skills,Teamwork Skills,Management Skills,Critical Thinking,Computer Skills,Language Skills,Machine Operation Skills,Data Analysis Skills,Sales and Marketing Skills,Writing Skills,Financial Skills,Project Management Skills,Medical Skills,Annual Tuition Budget,Preferred_Location,Key Factors for Future Job,Major
4499,17,1,4,9.41,"7,2,4","10,11,8",4,1,1,4,1,3,3,2,1,1,2,1,1,2,1,"7,3,8",18
4500,16,1,1,8.57,"6,5,1","10,3,6",3,4,1,3,3,1,1,2,3,3,1,2,2,3,3,"1,1,8",8
4501,16,1,1,9.28,"1,5,4","4,5,9",5,1,4,5,3,2,2,1,3,1,2,1,3,1,3,"6,3,5",11
4502,17,2,5,9.3,"8,7,5","12,2,5",4,1,2,1,2,3,2,2,1,3,3,2,2,1,1,"7,8,1",1
4503,16,2,3,7.52,"6,7,5","1,6,7",2,2,5,4,1,2,2,3,1,1,3,2,3,3,1,"6,7,1",5
4504,18,2,1,8.14,"2,7,3","1,10,5",3,2,2,4,3,3,2,3,2,2,2,3,3,2,1,"8,5,6",10
4505,19,1,4,8.47,"6,3,8","3,5,6",4,5,4,5,3,2,3,3,3,1,1,1,1,3,1,"5,3,2",4
4506,19,2,1,8.34,"2,3,8","1,2,6",2,2,5,2,1,3,2,2,2,2,2,1,3,3,1,"2,3,1",10
4507,17,2,1,7.61,"7,2,6","2,7,8",2,5,4,4,2,2,3,1,3,1,2,3,3,3,2,"5,3,6",6
4508,16,2,2,8.47,"4,5,8","11,6,8",3,1,3,3,2,2,1,2,3,3,2,1,1,1,3,"7,6,2",8
4509,18,1,4,7.49,"7,4,3","11,6,9",2,5,5,3,1,2,1,1,1,2,2,1,3,3,1,"8,2,7",4
4510,17,1,4,8.32,"8,2,1","10,3,9",2,2,1,4,1,1,1,1,2,3,1,3,2,1,2,"8,6,7",1
4511,17,1,1,9.13,"5,8,1","10,4,9",5,2,2,2,2,2,1,3,3,3,2,3,1,3,1,"4,2,8",6
4512,18,1,2,8.54,"2,3,7","12,5,9",3,4,5,1,2,3,1,1,3,2,3,2,3,2,3,"1,1,2",8
4513,16,2,1,8.49,"1,8,2","1,4,6",2,3,5,5,1,3,1,3,1,3,2,1,3,1,2,"6,5,2",9
4514,17,1,3,7.69,"3,6,7","10,12,5",2,4,1,5,1,1,1,1,1,2,2,1,2,3,3,"1,2,8",21
4515,16,1,1,9.48,"8,6,1","1,11,7",1,1,1,2,1,3,3,2,2,2,1,1,3,1,2,"8,1,5",4
4516,17,1,2,9.3,"3,1,8","10,12,4",1,4,1,5,1,1,1,2,2,3,2,2,1,3,3,"4,1,8",8
4517,17,2,1,7.41,"6,3,2","1,2,9",5,1,2,3,1,3,2,1,1,1,1,1,1,3,2,"8,4,5",13
4518,17,2,1,8.01,"5,4,6","10,11,6",3,4,5,4,2,1,2,1,1,2,2,1,3,1,2,"5,1,8",21
4519,19,1,5,7.96,"8,3,6","11,4,5",3,2,5,5,1,3,2,2,1,1,1,3,3,2,3,"1,4,7",1
4520,17,1,4,7.8,"2,5,8","11,4,8",1,4,1,4,3,2,2,2,1,1,2,2,3,3,1,"5,4,6",4
4521,16,1,1,7.16,"2,5,8","11,6,8",2,2,4,3,3,2,1,3,2,2,3,1,1,1,1,"5,6,2",4
4522,17,2,5,9.34,"5,1,4","10,11,5",3,1,1,4,3,2,3,3,2,3,2,2,2,3,1,"2,6,1",1
4523,18,2,2,7.07,"4,2,5","10,6,8",2,4,5,3,1,2,1,1,3,2,3,1,3,1,1,"5,3,6",16
4524,17,1,1,8.42,"5,2,8","10,2,5",2,2,2,2,3,1,3,1,1,1,2,2,1,1,2,"5,2,6",11
4525,16,2,1,9.5,"4,2,1","4,6,7",2,1,1,5,3,3,3,3,2,1,3,2,3,1,2,"1,5,6",4
4526,16,2,2,8.42,"5,7,2","2,8,9",2,3,3,1,1,3,1,2,3,3,3,1,2,2,3,"2,1,3",8
4527,17,1,5,7.21,"4,7,8","12,3,7",4,2,5,2,3,2,3,1,2,2,2,3,2,3,3,"4,8,3",14
4528,17,2,2,7.66,"2,8,6","12,5,6",2,2,4,2,3,1,3,3,3,1,3,3,3,1,3,"2,6,7",8
4529,19,1,1,7.44,"5,1,6","5,6,9",3,3,5,5,1,3,1,3,1,1,3,2,2,2,1,"2,6,3",9
4530,17,1,1,7.09,"5,2,1","10,3,7",3,5,5,4,1,1,3,3,3,2,3,2,1,1,2,"1,4,1",6
4531,19,1,1,9.2,"2,6,8","5,8,9",5,1,2,2,1,2,2,1,1,1,1,1,1,1,2,"4,1,5",11
4532,17,2,1,9.16,"1,6,7","1,11,12",1,1,3,1,3,3,1,2,2,1,1,1,1,1,1,"4,6,2",8
4533,19,2,2,7.59,"6,3,2","12,6,7",4,4,4,4,1,2,2,1,2,1,3,3,3,2,1,"2,1,4",16
4534,17,1,1,8.49,"5,1,2","1,4,6",4,2,3,2,3,2,3,1,3,2,1,1,3,3,2,"8,5,7",11
4535,18,1,4,7.6,"6,3,4","10,11,7",5,5,5,4,3,1,1,2,1,3,3,2,2,2,2,"5,1,6",1
4536,19,2,2,8.8,"7,3,1","12,2,6",2,3,3,5,1,1,2,2,3,1,3,1,2,3,3,"8,4,1",15
4537,19,1,5,7.78,"5,1,7","11,5,9",5,3,4,5,2,3,2,1,2,3,3,2,1,3,1,"4,3,7",3
4538,17,1,1,9.41,"8,2,7","4,6,7",4,5,1,5,1,2,2,1,2,3,1,1,2,3,2,"2,1,3",10
4539,19,2,2,9.25,"5,7,3","11,2,7",3,2,2,3,2,1,3,1,3,3,2,3,1,3,1,"1,2,8",8
4540,16,1,1,9.28,"8,5,6","11,2,8",4,2,1,1,1,1,1,2,3,2,3,3,1,3,3,"7,5,8",6
4541,17,2,1,8.13,"3,4,5","10,11,3",4,1,2,2,3,2,2,3,1,1,1,2,2,2,2,"1,3,8",10
4542,19,1,2,8.82,"8,3,4","1,6,7",2,1,2,5,2,1,3,2,3,1,2,3,3,1,1,"4,1,6",17
4543,18,1,3,8.07,"6,4,3","1,12,8",5,4,3,3,3,3,2,3,2,3,2,1,3,1,2,"6,2,5",5
4544,18,2,1,7.27,"7,2,3","4,5,8",3,4,1,5,3,2,3,2,3,3,3,2,1,2,3,"1,3,7",11
4545,16,2,1,8.11,"5,1,2","10,2,3",3,5,4,4,1,3,2,2,3,2,1,3,2,1,2,"6,5,1",6
4546,16,2,2,8.14,"6,3,1","10,11,6",4,1,3,3,1,3,3,3,2,3,2,1,1,1,3,"6,8,7",8
4547,17,1,3,9.35,"8,3,6","12,2,3",3,2,3,2,1,3,1,1,1,2,3,2,3,1,1,"2,3,4",5
4548,18,1,3,8.41,"4,6,7","11,4,8",3,1,3,1,2,3,1,2,3,1,2,1,1,3,1,"7,3,4",5
4549,19,1,5,9.42,"1,4,6","11,3,8",5,4,4,2,1,2,1,2,1,3,3,2,1,2,3,"4,5,3",1
4550,17,1,3,8.66,"4,6,7","1,5,6",5,2,3,3,3,1,1,2,3,3,2,2,1,3,1,"1,1,3",5
4551,16,1,2,8.1,"2,3,5","3,6,7",4,5,5,5,1,1,2,2,3,1,2,1,3,1,1,"1,4,7",16
4552,18,1,2,7.51,"4,6,5","11,2,9",1,5,1,4,1,3,1,3,1,2,3,2,3,3,1,"6,2,7",8
4553,19,1,1,7.53,"8,1,6","11,8,9",2,3,4,3,2,2,2,3,3,1,3,3,3,2,1,"1,4,1",4
4554,18,2,3,8.95,"2,1,5","12,5,9",5,2,5,4,1,3,1,2,3,1,1,1,2,2,1,"2,5,4",5
4555,17,1,4,7.21,"4,2,1","4,6,9",4,3,1,2,1,2,1,2,3,3,1,3,1,1,2,"1,2,4",1
4556,17,2,5,7.31,"2,4,6","1,10,9",3,5,4,4,3,3,3,3,3,3,3,3,2,1,1,"5,2,1",1
4557,18,1,5,7.69,"1,6,4","1,11,5",1,1,1,4,1,2,1,1,3,2,2,1,1,2,2,"8,5,2",2
4558,17,1,3,9.01,"5,1,4","10,12,7",1,5,3,5,1,3,2,1,3,3,1,2,3,3,1,"7,1,5",5
4559,19,1,3,7.29,"8,3,1","10,3,5",2,3,3,5,2,1,1,2,2,2,2,3,3,3,1,"5,3,2",5
4560,16,2,5,8.94,"8,1,4","12,2,3",4,2,3,2,1,3,1,3,1,1,3,3,1,1,1,"2,5,6",1
4561,17,2,4,7.32,"7,6,4","10,12,6",3,2,2,2,2,1,2,2,2,3,1,3,3,3,3,"5,1,1",1
4562,19,1,1,8.55,"4,3,5","11,2,5",4,4,3,1,3,2,3,3,1,1,3,2,2,3,3,"5,2,6",4
4563,17,1,3,7.71,"2,6,1","12,7,8",5,1,4,1,2,2,1,2,1,1,1,1,1,3,3,"1,6,8",5
4564,16,2,4,8.5,"4,2,6","10,6,9",1,3,3,2,1,1,1,3,1,1,2,1,3,2,3,"8,1,4",19
4565,16,1,1,8.48,"8,7,5","12,2,7",3,3,4,5,3,3,1,3,3,1,2,2,2,3,2,"8,7,3",9
4566,19,1,3,8.96,"8,6,1","2,5,8",1,4,2,4,3,3,3,3,2,1,2,1,1,1,2,"4,6,3",5
4567,16,1,1,8.76,"8,4,6","11,5,8",5,5,4,3,1,1,1,3,1,2,3,2,3,3,2,"6,5,8",4
4568,19,1,3,7.59,"7,1,5","12,6,7",1,2,5,3,3,2,3,3,3,3,1,1,1,2,2,"7,1,8",5
4569,17,1,1,7.09,"5,7,8","10,11,6",5,1,3,2,3,1,3,3,2,3,3,2,3,2,3,"6,3,2",4
4570,17,1,1,7.13,"3,7,2","11,5,8",5,4,1,4,2,2,2,3,3,3,1,2,3,3,1,"2,4,5",10
4571,17,2,1,7.07,"1,5,6","3,6,9",3,1,3,5,3,1,3,3,1,1,2,3,1,3,1,"5,1,6",8
4572,16,1,1,8.63,"3,7,1","1,5,9",2,4,1,2,2,3,2,3,3,2,3,2,1,1,1,"3,4,1",4
4573,18,2,5,9.26,"8,4,3","10,5,6",1,1,5,5,2,2,3,2,1,1,2,2,2,1,1,"7,8,1",1
4574,17,2,1,8.25,"6,1,7","10,12,7",1,5,1,2,2,3,2,3,2,2,2,3,1,3,2,"2,7,5",10
4575,19,2,5,8.91,"5,7,8","11,12,6",5,5,4,5,2,2,2,2,3,2,2,2,2,2,3,"1,7,4",14
4576,17,1,4,7.54,"6,1,2","3,5,7",4,3,1,1,1,2,3,2,3,1,3,2,3,1,1,"7,6,2",4
4577,17,2,1,9.14,"5,3,7","10,12,8",1,2,3,5,2,2,1,3,1,1,1,2,1,2,3,"7,3,6",4
4578,19,2,3,8.12,"7,4,2","10,12,6",4,2,4,5,3,2,3,2,3,3,3,3,2,2,1,"7,1,2",5
4579,18,1,1,7.14,"7,2,3","10,4,7",2,3,1,1,2,2,2,1,2,3,2,3,2,1,2,"6,8,2",6
4580,17,2,1,7.91,"6,2,1","10,3,9",2,5,1,3,1,3,2,3,1,1,2,2,1,1,3,"6,5,3",10
4581,18,1,5,8.16,"2,3,8","10,11,4",5,2,3,4,3,2,2,2,2,1,2,3,3,1,2,"7,4,1",1
4582,16,1,3,8.04,"1,7,2","11,4,6",3,1,5,5,2,3,2,1,3,2,2,1,2,1,3,"1,7,6",21
4583,18,1,1,8.51,"5,8,1","11,3,8",2,1,1,3,3,3,3,3,3,1,3,1,2,1,1,"7,8,1",21
4584,19,2,5,8.44,"2,3,4","12,2,4",4,4,3,4,2,1,1,3,2,1,3,2,1,3,2,"5,8,1",1
4585,18,2,2,9.48,"6,3,8","11,12,2",2,5,5,4,1,3,3,1,3,3,1,2,1,1,1,"8,2,7",8
4586,17,1,1,7.91,"8,2,5","2,6,9",4,5,1,1,1,2,2,1,2,1,1,3,2,2,1,"3,4,2",10
4587,16,1,5,7.87,"8,3,5","11,4,5",5,1,5,1,1,2,2,3,2,2,1,2,1,3,2,"6,2,1",2
4588,16,1,3,8.53,"7,2,4","10,3,5",4,1,1,2,3,2,1,2,2,1,2,2,1,3,1,"8,4,1",5
4589,17,1,4,8.15,"8,3,4","10,3,6",2,2,5,3,2,1,2,3,1,1,2,3,3,1,3,"2,6,5",19
4590,18,2,3,7.88,"5,2,3","1,4,9",2,5,1,5,3,3,1,1,2,3,2,3,3,2,3,"1,4,6",5
4591,18,2,3,9.42,"6,8,4","2,4,8",5,5,1,1,3,2,1,2,2,1,1,1,3,3,3,"3,1,2",5
4592,16,1,1,9.05,"7,3,5","12,3,9",3,3,3,2,1,2,3,2,3,3,2,2,1,2,2,"4,1,8",13
4593,16,1,1,8.14,"1,8,2","3,4,7",2,3,5,5,3,1,2,2,1,1,3,2,2,2,2,"3,7,5",8
4594,19,1,4,7.67,"5,2,6","3,5,7",2,5,5,5,3,1,3,2,1,1,1,1,2,1,1,"3,8,4",4
4595,17,1,3,8.34,"3,1,2","1,10,7",1,2,2,3,2,3,2,3,2,3,2,3,1,1,2,"1,7,3",5
4596,19,1,2,7.82,"1,8,5","10,12,6",2,2,4,5,1,2,3,1,3,2,2,3,2,1,3,"7,5,8",17
4597,17,1,2,8.89,"7,2,4","3,5,7",2,3,2,4,2,1,1,2,1,2,2,2,3,1,2,"6,1,8",8
4598,19,1,1,7.77,"4,5,3","10,12,9",5,3,2,1,1,1,1,1,3,3,1,2,1,1,1,"6,5,3",6
4599,16,1,1,7.31,"4,8,7","3,6,8",5,1,3,2,3,2,1,1,1,3,1,1,1,3,3,"6,5,1",7
4600,17,2,1,9.28,"2,7,1","1,10,8",4,2,4,4,1,1,3,2,1,1,1,2,3,2,2,"2,3,6",11
4601,16,2,3,9.31,"4,7,8","1,10,2",3,5,2,5,1,1,1,2,3,3,1,1,1,3,1,"1,6,4",5
4602,19,1,1,9.23,"4,1,6","11,12,7",5,2,3,4,2,1,3,2,1,3,1,3,3,2,1,"4,8,2",7
4603,19,1,4,8.27,"6,4,2","3,7,8",3,2,2,4,3,1,2,2,3,3,3,1,2,3,2,"6,1,5",5
4604,17,1,5,7.76,"4,3,5","11,4,6",4,3,4,4,1,2,2,2,3,2,1,1,1,2,1,"8,1,6",2
4605,16,1,1,9.49,"5,3,4","1,7,9",1,5,5,1,1,2,3,2,2,2,1,1,1,1,2,"2,1,5",6
4606,17,2,4,7.78,"1,2,6","1,3,8",4,4,1,2,1,1,2,2,1,2,2,1,2,1,3,"2,6,8",19
4607,16,2,1,9.21,"8,3,5","11,12,3",1,5,4,5,2,1,1,3,1,2,2,3,1,2,2,"1,1,4",4
4608,18,1,3,7.98,"6,7,1","10,12,7",2,5,5,1,3,3,3,1,1,3,1,1,1,2,3,"1,8,7",5
4609,16,2,5,7.53,"3,6,1","12,3,6",1,5,5,2,3,3,3,3,3,2,3,2,1,3,2,"1,2,3",14
4610,17,2,1,7.23,"6,2,5","10,7,8",3,2,2,2,2,3,1,1,3,2,1,2,1,1,1,"5,8,7",6
4611,17,2,1,7.98,"6,7,1","11,4,6",2,5,2,5,1,2,2,1,2,2,2,2,2,3,3,"2,5,1",10
4612,19,2,3,8.93,"8,2,5","3,8,9",5,1,5,5,1,3,3,3,3,3,1,2,1,3,1,"1,2,5",5
4613,18,2,2,8.68,"1,5,7","1,11,4",2,5,5,4,1,3,3,2,2,2,1,3,2,3,2,"6,1,2",16
4614,18,1,4,9.15,"3,1,5","11,2,9",1,5,2,3,2,3,3,3,1,2,2,3,2,1,3,"7,3,5",21
4615,18,2,1,8.14,"2,8,3","10,3,4",2,5,4,1,2,2,2,1,2,2,3,1,1,1,1,"6,7,5",4
4616,19,2,1,8.78,"3,5,8","4,7,9",1,4,5,3,2,2,1,3,2,2,1,1,3,1,2,"3,1,8",10
4617,17,2,1,8.9,"1,2,7","1,3,9",2,2,1,4,2,1,1,1,1,3,1,2,2,2,1,"5,8,2",7
4618,19,2,4,7.87,"7,5,8","10,12,7",2,5,1,1,3,3,2,1,2,1,3,2,3,3,1,"6,5,3",1
4619,16,2,2,7.19,"7,6,3","11,3,7",4,1,3,3,1,3,3,2,2,1,3,1,2,2,3,"1,4,7",15
4620,16,2,5,8.64,"8,4,3","1,5,8",4,4,2,5,1,1,3,1,2,3,1,2,3,2,1,"1,8,7",1
4621,17,1,2,7.03,"1,2,5","1,10,11",5,4,1,2,2,2,2,3,3,1,1,1,3,1,1,"6,8,7",16
4622,17,2,1,7.58,"5,4,1","5,6,9",1,4,5,2,2,2,1,2,2,3,2,2,3,3,1,"8,4,1",4
4623,17,2,4,9.1,"2,1,6","1,11,4",5,4,4,3,1,3,1,1,3,2,3,2,2,3,3,"8,3,1",5
4624,18,1,2,7.89,"1,7,5","10,2,4",3,1,2,4,2,1,1,2,1,2,3,2,1,1,2,"1,8,3",8
4625,19,2,2,8.68,"3,8,5","1,10,2",2,1,1,4,2,3,1,1,2,3,3,2,2,3,3,"2,3,4",16
4626,18,1,5,9.06,"2,4,3","12,6,8",4,5,4,3,3,3,2,2,2,1,3,2,3,1,1,"5,8,1",14
4627,16,2,1,9.39,"8,6,7","1,12,9",1,4,4,2,3,3,3,2,1,1,1,1,3,3,1,"6,3,2",11
4628,18,2,2,8.43,"5,4,3","12,6,8",4,4,4,1,3,3,1,3,2,3,1,1,1,2,2,"2,4,5",8
4629,16,2,5,9.08,"3,7,6","5,6,9",3,2,1,1,1,3,3,1,3,2,2,1,3,3,1,"4,6,8",14
4630,19,2,3,8.16,"2,8,4","10,2,5",3,2,2,4,1,1,1,1,2,1,3,2,1,1,3,"1,4,7",5
4631,18,1,2,7.52,"2,8,3","10,12,8",1,4,5,3,2,3,1,2,2,3,2,3,2,3,2,"5,1,4",17
4632,19,2,4,8.52,"7,2,5","12,8,9",1,5,1,2,3,1,2,2,1,1,1,1,1,3,3,"2,8,5",19
4633,18,1,1,8.06,"4,6,3","2,6,7",5,2,5,3,3,2,2,3,2,2,2,3,1,1,1,"1,8,7",10
4634,18,2,3,7.17,"6,7,4","12,3,5",4,4,1,4,2,3,3,3,2,1,3,1,3,3,1,"3,8,4",5
4635,17,1,1,8.47,"1,6,2","12,5,7",2,2,5,2,1,3,1,1,1,2,2,1,1,1,2,"2,5,8",4
4636,19,1,1,7.2,"3,6,5","1,10,11",3,3,4,4,1,3,3,2,3,3,2,2,1,2,2,"3,6,8",13
4637,16,2,1,9.49,"3,1,8","1,2,6",1,1,2,2,2,3,1,2,1,1,3,3,1,3,2,"6,2,1",6
4638,18,2,4,8.45,"4,7,2","3,6,7",4,4,3,3,3,1,2,3,2,1,1,3,2,2,2,"1,3,5",19
4639,18,1,5,7.67,"5,2,7","2,7,8",3,4,4,5,3,2,2,3,3,1,2,2,2,2,3,"6,4,8",2
4640,17,1,1,8.19,"3,4,7","12,2,3",2,2,1,4,3,1,1,1,2,3,2,3,2,2,1,"4,2,1",6
4641,18,1,1,8.69,"5,7,6","11,4,9",5,2,4,4,2,1,1,1,2,2,1,3,2,1,3,"8,3,2",10
4642,16,2,1,8.21,"6,7,1","1,10,7",4,2,3,2,2,2,2,3,1,2,1,2,3,1,1,"8,1,2",4
4643,19,2,5,7.75,"6,5,1","5,7,8",4,3,5,2,1,3,1,2,3,1,3,1,2,2,3,"7,6,4",1
4644,18,1,4,9.44,"1,2,4","1,3,5",5,4,1,4,2,1,1,2,3,3,2,1,2,3,2,"6,8,1",5
4645,17,1,4,8.51,"6,5,1","12,3,7",2,3,1,1,1,2,3,3,3,3,2,1,3,3,1,"8,3,5",5
4646,18,1,1,8.95,"2,7,8","10,11,6",5,4,2,2,1,3,3,2,2,3,2,2,1,1,3,"1,6,7",4
4647,18,2,1,8.51,"1,8,4","1,2,3",5,1,1,4,3,1,2,2,1,2,2,1,1,3,2,"6,5,4",10
4648,16,1,5,7.97,"8,3,5","1,10,2",3,1,5,5,3,2,3,1,3,1,1,1,3,3,3,"1,1,8",2
4649,18,2,1,7.34,"6,5,2","2,6,9",2,5,5,4,1,2,3,3,2,3,2,3,1,1,3,"8,7,5",4
4650,16,2,1,7.14,"4,6,3","10,12,3",4,1,3,1,2,1,2,3,2,1,1,3,2,3,3,"2,7,6",10
4651,16,2,5,7.41,"8,2,7","10,5,6",2,4,4,4,1,2,2,1,1,1,1,3,3,1,2,"6,8,4",2
4652,18,2,2,7.09,"6,1,4","11,4,8",5,5,5,3,3,3,1,3,1,2,2,3,3,2,1,"5,8,1",8
4653,17,2,3,8.29,"7,3,1","11,7,9",5,1,2,1,3,1,2,3,1,1,2,2,1,2,3,"1,5,2",21
4654,17,2,1,8.03,"6,3,8","12,3,9",5,1,2,4,1,2,3,2,2,2,2,2,3,3,2,"4,6,5",10
4655,17,1,4,8.59,"6,5,2","2,7,8",4,3,1,5,2,3,3,3,3,2,2,2,2,3,3,"6,2,5",18
4656,19,1,1,7.4,"7,5,3","6,8,9",1,4,5,5,2,3,2,1,1,2,1,1,2,3,3,"3,2,5",21
4657,17,1,4,8.87,"7,5,6","3,8,9",5,3,4,4,2,2,1,3,1,2,3,1,2,1,3,"7,1,1",4
4658,17,1,2,7.99,"1,3,5","1,4,7",4,4,3,3,3,2,2,3,1,1,2,1,2,2,1,"1,3,7",8
4659,18,2,1,8.4,"8,6,3","12,4,7",3,1,4,3,3,2,2,1,3,2,1,1,2,3,3,"6,4,1",21
4660,16,2,3,8.92,"4,7,3","5,8,9",3,1,3,3,2,1,2,2,3,3,1,3,3,2,1,"6,3,8",5
4661,19,1,5,7.43,"8,2,6","2,6,8",5,2,1,4,1,3,1,1,2,3,1,1,1,2,2,"3,1,8",1
4662,19,2,3,8.97,"7,4,2","1,6,8",2,4,1,2,3,3,3,1,3,1,2,3,3,3,3,"3,1,8",5
4663,16,2,3,7.23,"8,7,3","1,3,9",4,1,5,3,2,3,2,1,2,1,3,2,1,2,1,"5,4,2",21
4664,17,2,1,8.85,"1,7,3","2,3,9",2,3,1,2,3,1,1,3,3,2,3,1,2,3,1,"1,4,7",8
4665,16,2,2,7.68,"5,8,4","12,6,9",2,2,2,5,3,3,2,2,1,1,3,1,2,1,3,"5,1,4",16
4666,16,2,1,9.41,"7,1,3","10,7,9",3,5,4,1,1,3,1,2,2,1,2,2,3,3,1,"3,8,2",8
4667,17,2,5,8.51,"2,3,8","2,3,7",4,3,5,4,2,3,3,3,2,1,3,2,1,2,3,"6,1,2",1
4668,18,1,4,7.06,"5,2,8","1,11,3",4,3,1,5,2,2,3,1,1,2,1,2,3,2,2,"5,3,1",4
4669,16,1,4,8.49,"7,5,2","12,2,8",2,5,5,5,2,2,1,2,2,2,2,1,1,3,3,"1,7,5",4
4670,16,1,5,9.44,"4,7,8","10,8,9",3,1,5,2,3,2,1,1,3,1,1,1,2,1,2,"3,1,1",2
4671,18,2,1,7.44,"8,4,1","10,2,7",4,5,3,1,2,2,2,3,1,2,2,2,2,3,3,"8,5,1",8
4672,17,1,2,9.36,"5,8,4","10,8,9",5,1,2,5,2,3,2,2,1,1,2,2,2,2,2,"2,8,7",16
4673,17,1,1,8.39,"4,8,7","5,7,8",4,4,1,5,3,2,3,1,2,2,3,2,1,1,1,"1,3,1",4
4674,17,2,3,8.55,"1,5,3","1,2,4",5,5,1,1,2,1,3,1,1,1,3,1,3,1,3,"4,1,6",21
4675,18,1,4,7.4,"3,7,8","11,3,4",3,1,4,4,1,2,2,2,3,2,1,2,2,3,3,"8,1,4",18
4676,17,1,1,7.58,"1,5,7","11,4,5",2,4,2,3,1,3,3,2,1,3,3,2,1,2,2,"4,3,5",13
4677,16,1,2,7.99,"7,8,4","12,7,8",5,5,1,3,1,3,1,3,1,1,3,2,1,3,1,"6,3,1",8
4678,17,1,1,7.81,"8,3,7","3,7,8",4,5,5,1,3,1,2,2,2,2,2,2,1,1,1,"7,8,2",10
4679,19,1,4,8.97,"7,8,4","12,8,9",4,4,5,2,1,3,2,3,3,3,1,1,1,2,3,"1,4,2",1
4680,16,2,4,8.46,"7,8,4","11,3,8",5,2,3,2,3,1,2,2,2,1,1,3,3,2,1,"6,5,1",1
4681,17,2,2,8.47,"3,8,4","4,5,7",1,3,4,2,1,1,2,3,2,1,2,3,1,2,1,"8,1,1",8
4682,17,2,3,8.03,"4,2,1","12,2,3",3,5,4,5,2,2,3,2,2,1,3,2,3,2,1,"5,3,8",5
4683,18,1,3,8.87,"5,6,2","2,7,9",1,3,4,1,2,3,1,3,1,2,2,2,3,2,1,"1,5,8",5
4684,17,2,5,7.66,"2,7,8","12,4,6",3,3,2,5,1,1,2,3,3,1,3,3,3,1,2,"2,6,7",3
4685,19,1,1,8.58,"6,1,4","2,6,7",1,3,5,2,1,1,1,3,2,1,3,1,2,1,1,"8,4,6",4
4686,19,1,2,7.68,"3,5,4","12,3,9",1,2,5,2,2,1,3,2,3,3,1,3,3,1,2,"1,7,5",16
4687,16,2,1,7.69,"4,8,1","12,3,5",4,5,5,4,1,2,3,2,1,1,1,2,1,2,1,"8,2,3",11
4688,16,2,1,9.12,"8,4,1","11,4,5",2,3,4,1,3,3,1,3,2,1,1,2,3,1,1,"1,1,4",8
4689,16,2,2,7.68,"3,7,8","11,12,6",1,3,4,1,3,3,2,2,1,3,1,2,1,3,1,"6,1,4",8
4690,18,1,1,7.72,"2,3,7","11,12,7",1,2,3,5,3,2,2,2,2,2,1,1,3,2,1,"4,1,5",10
4691,16,2,4,8.5,"2,3,4","11,2,5",2,3,5,5,1,3,2,1,1,1,2,3,1,1,1,"1,1,7",19
4692,19,2,2,7.83,"7,3,4","12,6,9",1,4,1,4,2,2,2,3,1,1,2,2,3,3,2,"1,4,5",8
4693,16,1,2,9.37,"5,3,6","3,4,8",5,5,5,2,3,1,1,1,2,3,3,3,2,3,3,"4,7,6",8
4694,17,1,1,7.94,"8,3,2","10,3,6",3,2,1,4,3,1,1,1,1,3,3,3,1,3,2,"7,4,3",6
4695,19,1,5,7.32,"6,7,8","1,3,6",5,1,5,2,3,3,3,2,1,2,3,2,3,3,2,"3,5,2",14
4696,18,1,1,8.22,"2,6,8","1,6,7",2,5,2,3,1,1,2,3,3,3,2,1,3,3,3,"6,4,3",10
4697,19,1,2,8.89,"3,7,2","10,11,8",2,2,3,2,3,2,1,2,1,2,2,1,3,1,2,"7,1,6",8
4698,19,2,5,7.59,"7,5,3","4,5,6",4,5,5,3,3,2,2,3,2,1,3,1,3,3,2,"2,3,4",2
4699,17,2,4,7.26,"5,4,6","12,4,9",5,5,2,5,3,1,1,3,1,3,3,1,2,1,3,"7,2,3",4
4700,16,1,2,7.24,"6,7,8","1,11,5",4,4,1,5,2,1,1,1,1,2,2,1,2,3,2,"1,1,5",17
4701,19,2,1,9.13,"5,6,7","11,5,6",1,4,5,2,2,3,3,2,3,2,3,3,3,3,1,"6,4,7",6
4702,17,2,3,7.92,"8,5,4","3,6,7",1,5,1,3,2,3,2,1,2,3,3,2,1,3,2,"4,2,1",5
4703,17,1,5,7.4,"1,2,3","10,11,8",4,1,3,3,3,2,3,2,2,3,3,1,1,1,3,"7,5,8",1
4704,18,1,2,8.67,"4,8,6","3,5,9",1,3,1,3,3,3,2,2,3,2,2,1,3,3,1,"6,8,7",8
4705,16,2,2,7.93,"4,8,6","10,7,8",5,3,2,4,3,3,3,3,1,2,3,1,2,3,1,"1,6,4",8
4706,18,1,4,9.13,"1,2,7","1,6,8",2,2,2,5,2,3,1,1,1,1,2,3,2,1,2,"5,8,1",5
4707,18,1,3,9.37,"7,2,8","2,3,4",3,5,2,2,1,3,2,1,1,1,3,2,1,1,1,"8,4,1",21
4708,16,1,5,8.66,"3,5,4","3,4,9",3,4,2,3,2,1,1,2,2,3,3,1,3,3,2,"8,6,4",1
4709,17,2,5,7.76,"6,4,1","5,7,9",2,5,3,3,2,2,3,2,2,1,3,3,3,1,1,"8,2,7",1
4710,18,1,4,7.82,"4,6,8","7,8,9",5,3,1,3,2,1,1,1,2,3,3,1,3,1,2,"1,4,7",1
